fid,IFN_PLOT_ID,N,N_0_75,N_75_125,N_125_175,N_175_225,N_225_275,N_275_325,N_325_375,N_375_425,N_425_,dbh_min,dbh_max,dbh_mean,dg,G,g_min,g_max,g_mean,h_min,h_max,h_mean,Ho,Do,sp_1,sp_2,sp_3,G_sp_1,G_sp_2,G_sp_3,N_sp_1,N_sp_2,N_sp_3,G_alive,G_dead,N_alive,N_dead,slenderness,dominant_slenderness,SDI,S,S_staggered,INVENTORY_ID,Region_id,Region_name,Province_id,Province_name,N_plot,Class,Subclass,PLOT_ID,PLOT_ID_short,Slope_max,Fito-OBJECTID,Fito-ALLUE,Fito-ORDEN,Fito-Tipo_Fitoc,Fito-Asociacion,Fito-Shape_Leng,Fito-Shape_Area,Biogeo-objectid,Biogeo-descripcio,Biogeo-st_perimet,Veget-OBJECTID,Veget-SERIES,Veget-REGION,Veget-AZONAL,Veget-PISO,Veget-Ha,Veget-Shape_Leng,Veget-Shape_Area,Climate_region,X_UTM,Y_UTM,Longitude,Latitude,zone,ALT
608,IFN3_34_415_A_1,1160.0626963142593,0,541.1268065124441,413.8028520389279,190.9859317102744,14.14710605261292,0,0,0,0,9.600000000000001,22.6,13.779725609756097,14.214011304978225,18.40791736111111,72.38229473870885,401.14996593688073,158.6803663249976,5.5,8.5,6.759146341463415,8.159154943091895,20.30607204318993,25,NA,NA,18.40791736111111,NA,NA,1160.0626963142593,NA,NA,18.40791736111111,NA,1160.0626963142593,NA,49.05138558548593,40.180862777093516,2871.2098933832176,35.98438533486681,66.97448768885876,IFN3,7,Castilla y León,34,Palencia,415,A,1,34_415_A_1,34_415,0.2,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,345000,4709000,-4.88681933005706,42.5170904587554,30,985.816040039062
609,IFN3_34_417_A_4,880.6573517751542,0,0,318.3098861837907,350.1408748021697,198.05948473658088,14.14710605261292,0,0,0,15.1,28.5,19.554216867469876,19.845015964582597,27.239538888888887,179.07863523625218,637.9396582195774,309.3091635921933,6,11.5,8.831325301204819,10.853677651315325,25.959374188286894,25,26,NA,26.638913888888887,0.600625,NA,866.5102457225413,14.14710605261292,NA,27.239538888888887,NA,880.6573517751542,NA,45.16327788046827,41.81024385484841,1275.7632789242248,31.04699690758367,57.78497236545045,IFN3,7,Castilla y León,34,Palencia,417,A,4,34_417_A_4,34_417,0.2,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,347000,4708000,-4.86221854474822,42.5084878276731,30,976.032043457031
610,IFN3_34_418_A_1,1520.8139006558888,0,254.64790894703253,795.7747154594766,413.8028520389279,56.58842421045168,0,0,0,0,8.4,24.5,15.544418604651161,15.952701528158533,30.39725972222222,55.41769440932395,471.43524757931834,199.87494662636004,6.5,11,8.7,10.442097064144155,22.2511895028267,25,21,NA,25.933640972222218,4.463618749999999,NA,1220.1878970378643,300.6260036180245,NA,30.39725972222222,NA,1520.8139006558888,NA,55.96864200116695,46.928264499377136,3127.669338700834,24.556939338244334,45.70561414569135,IFN3,7,Castilla y León,34,Palencia,418,A,1,34_418_A_1,34_418,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,357000,4725000,-4.7448249867089,42.6634227358915,30,1077.53149414062
611,IFN3_34_419_A_1,106.1032953945969,0,0,0,63.66197723675813,42.44131815783876,0,0,0,0,20.3,27.200000000000003,22.688333333333333,22.797355475288505,4.330995138888889,323.6547291544545,581.0689772079683,408.1866753319932,6.5,9,7.699999999999999,7.773239544735163,22.834100371674296,21,NA,NA,4.330995138888889,NA,NA,106.1032953945969,NA,NA,4.330995138888889,NA,106.1032953945969,NA,33.93814735914199,34.042241289163584,123.03197913896629,124.89168134994424,232.44961105137835,IFN3,7,Castilla y León,34,Palencia,419,A,1,34_419_A_1,34_419,0.8,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,363000,4725000,-4.67164656438042,42.6645142988523,30,1041.90808105469
612,IFN3_34_420_A_3E,392.5821929600085,0,0,0,222.81692032865345,113.17684842090335,28.29421210522584,14.14710605261292,14.14710605261292,0,18.25,39.45,23.51261261261261,24.02648594836596,17.799220833333333,261.58667579656264,1222.3171251908575,453.38838980774915,12.5,16.5,14.409909909909908,15.42441318157839,30.47832594407219,21,25,NA,13.68282638888889,4.116394444444445,NA,300.6260036180245,91.95618934198397,NA,17.799220833333333,NA,392.5821929600085,NA,61.28587302195486,50.60780966081349,418.42386680727566,32.7209610806819,60.90057075234653,IFN3,7,Castilla y León,34,Palencia,420,A,3E,34_420_A_3E,34_420,4,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,364000,4725000,-4.65944976842586,42.664691683159,30,973.724060058594
613,IFN3_34_422_A_1,95.4929658551372,0,0,95.4929658551372,0,0,0,0,0,0,13.2,16.3,14.633333333333333,14.68888468650133,1.6182249999999998,136.84777599037136,208.67243803306803,169.46012572851143,7,7.5,7.333333333333333,7.333333333333333,14.633333333333333,43,NA,NA,1.6182249999999998,NA,NA,95.4929658551372,NA,NA,1.6182249999999998,NA,95.4929658551372,NA,50.113895216400905,50.113895216400905,224.2064165570076,139.54455108361208,259.7216745992611,IFN3,7,Castilla y León,34,Palencia,422,A,1,34_422_A_1,34_422,4,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,370000,4725000,-4.58626671265522,42.6657287289034,30,1015.9560546875
614,IFN3_34_423_A_1,647.230101907041,0,0,477.464829275686,127.32395447351627,42.44131815783876,0,0,0,0,0,26.45,16.982786885245904,17.25860164095263,15.141182638888887,0,549.4665186082633,233.93817120489172,0,12.5,10.849726775956285,12.229890473354963,22.662910964800044,21,43,NA,14.363846527777778,0.7773361111111111,0,633.0829958544281,14.14710605261292,0,15.141182638888887,0,647.230101907041,0,63.88660971411104,53.96434064604669,1173.163185624219,32.14016326383189,59.819584211313504,IFN3,7,Castilla y León,34,Palencia,423,A,1,34_423_A_1,34_423,3,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,371000,4725000,-4.57406916421135,42.665897026214,30,1052.47204589844
615,IFN3_34_424_A_1,406.7292990126214,0,127.32395447351627,95.4929658551372,127.32395447351627,56.58842421045168,0,0,0,0,11.600000000000001,24.55,17.05913043478261,17.692285226101774,9.999152777777777,105.68317686676066,473.36143657505056,245.84294276443285,7,10.5,8.281739130434781,9.86651024572254,22.951565009045062,25,NA,NA,9.999152777777777,NA,NA,406.7292990126214,NA,NA,9.999152777777777,NA,406.7292990126214,NA,48.547252523192974,42.988398576891,708.4447086420435,50.255511741955786,93.53604684745333,IFN3,7,Castilla y León,34,Palencia,424,A,1,34_424_A_1,34_424,0.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,372000,4725000,-4.56187151149433,42.6660640252563,30,1063.56799316406
616,IFN3_34_425_A_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN3,7,Castilla y León,34,Palencia,425,A,1,34_425_A_1,34_425,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,355000,4724000,-4.76896164503562,42.6540474437612,30,1076.16625976562
617,IFN3_34_426_A_3E,176.4144124760831,0,0,95.4929658551372,0,0,0,42.44131815783876,28.29421210522584,10.185916357881302,13.75,44.35,25.248797113071372,27.750986060780424,10.670402027777778,148.48934026733008,1544.8173190451175,604.8486559579925,7,17,10.45589414595028,12.364181819311352,33.36347065346644,21,26,NA,8.802624250000001,1.8677777777777778,NA,162.2673064234702,14.14710605261292,NA,10.670402027777778,NA,176.4144124760831,NA,41.41145456999706,37.059039653678,149.19900045868246,60.89303013506237,113.33469945827923,IFN3,7,Castilla y León,34,Palencia,426,A,3E,34_426_A_3E,34_426,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,357000,4724000,-4.74457326794351,42.6544215637702,30,1071.89855957031
618,IFN3_34_428_A_1,555.2739125650571,0,0,63.66197723675813,109.64007190775013,212.2065907891938,141.47106052612918,28.29421210522584,0,0,0,34.5,25.02324840764331,25.475300577038258,28.303215972222223,0,934.8201639838128,509.7162919373807,0,15,12.646496815286623,14.278090832893716,32.01992201341701,25,21,NA,23.35734861111111,4.9458673611111115,0,452.7073936836134,102.56651888144367,0,28.303215972222223,0,555.2739125650571,0,50.53898922021559,44.59127297971213,538.740320931422,29.72187643896226,55.31864527146097,IFN3,7,Castilla y León,34,Palencia,428,A,1,34_428_A_1,34_428,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,364000,4724000,-4.6592103522633,42.6556901137332,30,1045.59606933594
619,IFN3_34_429_A_4,763.9437268410976,0,636.6197723675814,127.32395447351627,0,0,0,0,0,0,8.85,15.149999999999999,11.020833333333332,11.14098103101039,7.447287499999999,61.514347652696635,180.26654995839078,97.48476541321288,4.5,7,5.5625,6.63661977236758,14.109436692696235,25,21,NA,5.623662499999999,1.8236249999999996,NA,509.29581789406507,254.64790894703253,NA,7.447287499999999,NA,763.9437268410976,NA,50.472589792060496,47.03674510126286,2795.3936230353506,54.5157986578555,101.4653342576641,IFN3,7,Castilla y León,34,Palencia,429,A,4,34_429_A_4,34_429,5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,367000,4724000,-4.62262458156254,42.6562143140651,30,987.9560546875
620,IFN3_34_430_A_1,484.53838230199244,0,0,63.66197723675813,222.81692032865345,155.61816657874212,42.44131815783876,0,0,0,0,29.9,21.68357664233577,22.131736056530052,18.640134027777776,0,702.1538120589527,384.6988124907753,0,14,11.167883211678834,12.778090832893714,27.7664477413132,21,43,NA,16.26300833333333,2.377125694444444,0,424.4131815783876,60.125200723604905,0,18.640134027777776,0,484.53838230199244,0,51.503879622304886,46.01989765468422,589.2126334182517,35.55248292426861,66.17062672493756,IFN3,7,Castilla y León,34,Palencia,430,A,1,34_430_A_1,34_430,2.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,370000,4724000,-4.58603784389632,42.6567268347688,30,980.52001953125
621,IFN3_34_431_A_1,512.8325944072183,0,0,95.4929658551372,190.9859317102744,183.91237868396794,42.44131815783876,0,0,0,13.2,30.199999999999996,21.831724137931037,22.21730298042807,19.881455555555554,136.84777599037136,716.3145409450085,387.6792499614123,5.5,12,9.996551724137932,11.712206590789194,27.65452290012835,25,NA,NA,19.881455555555554,NA,NA,512.8325944072183,NA,NA,19.881455555555554,NA,512.8325944072183,NA,45.789107910032854,42.351866394827,619.7688395121744,37.70278796554414,70.17279536486308,IFN3,7,Castilla y León,34,Palencia,431,A,1,34_431_A_1,34_431,5.2,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,371000,4724000,-4.57384205355379,42.656895079383,30,1011.81604003906
622,IFN3_34_432_A_1,1397.0267226955257,0,541.1268065124441,636.6197723675814,190.9859317102744,28.29421210522584,0,0,0,0,10.649999999999999,26.75,14.396708860759492,14.772132076174696,23.943131944444442,89.08182318794705,562.0014732960866,171.38635614819745,7,11.5,8.630379746835443,10.641471060526131,21.695884338056977,25,NA,NA,23.943131944444442,NA,NA,1397.0267226955257,NA,NA,23.943131944444442,NA,1397.0267226955257,NA,59.94689362899397,49.048339743680394,3250.439749590603,25.141777285776275,46.7941202172124,IFN3,7,Castilla y León,34,Palencia,432,A,1,34_432_A_1,34_432,4,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,372000,4724000,-4.5616461589943,42.657062026135,30,1025.28002929688
623,IFN3_34_434_A_3E,608.3255602623556,0,0,95.4929658551372,159.15494309189535,254.64790894703253,99.02974236829044,0,0,0,15.649999999999999,31.25,22.807267441860464,23.24330267380362,25.811997916666666,192.3616816747115,766.9903939428206,424.31223678213684,10,14,11.619186046511627,12.924413181578391,29.727965824075028,25,21,26,12.965920833333334,10.121471527777777,2.7246055555555553,293.55245059171807,272.3317915127987,42.44131815783876,25.811997916666666,NA,608.3255602623556,NA,50.94510368737015,43.47560562354935,683.7884319542154,31.370477844464993,58.38703822882776,IFN3,7,Castilla y León,34,Palencia,434,A,3E,34_434_A_3E,34_434,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,354000,4723000,-4.78089878585173,42.6448574264678,30,1070.39807128906
624,IFN3_34_435_A_1,1184.8201319063319,0,127.32395447351627,381.9718634205488,477.464829275686,169.76527263135503,14.14710605261292,14.14710605261292,0,0,0,34.3,18.532537313432837,19.106790619075568,33.971740277777776,0,924.0130852554638,286.72487378416247,0,13.5,11.198507462686567,12.871361533881089,27.59328656697086,25,26,NA,24.36178958333333,9.609950694444445,0,979.6870941434446,205.13303776288734,0,33.971740277777776,0,1184.8201319063319,0,60.42619676567232,46.64671423841224,1824.0628948664958,22.570921925057768,42.00921923574575,IFN3,7,Castilla y León,34,Palencia,435,A,1,34_435_A_1,34_435,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,355000,4723000,-4.76870652890198,42.6450463733186,30,1070.49914550781
625,IFN3_34_436_A_1,806.3850449989363,0,0,222.81692032865345,413.8028520389279,169.76527263135503,0,0,0,0,0,27.5,20.00592105263158,20.282808866779668,26.054847916666667,0,593.9573610693203,323.10678475815524,0,15,12.912280701754387,14.136619772367585,25.67129902947175,21,NA,NA,26.054847916666667,0,NA,806.3850449989363,0,NA,26.054847916666667,0,806.3850449989363,0,64.54229559231368,55.06780064436217,1127.9648890505885,24.910542775414598,46.36374429934306,IFN3,7,Castilla y León,34,Palencia,436,A,1,34_436_A_1,34_436,0.5,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,356000,4723000,-4.75651415490804,42.6452340232379,30,1061.29296875
626,IFN3_34_437_A_1,1336.9015219719208,0,127.32395447351627,859.4366926962348,350.1408748021697,0,0,0,0,0,11.849999999999998,20.65,15.991666666666665,16.19662479536724,27.544718749999998,110.28757359967814,334.91144833134837,206.03401445285007,8.5,11.5,9.964285714285715,11.477464829275686,20.395633840657307,25,21,NA,18.231912499999996,9.31280625,NA,954.929658551372,381.9718634205488,NA,27.544718749999998,NA,1336.9015219719208,NA,62.309238442641266,56.27412670253053,2683.284824235899,23.82891787656133,44.35061352614572,IFN3,7,Castilla y León,34,Palencia,437,A,1,34_437_A_1,34_437,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,357000,4723000,-4.74432166467476,42.6454203761913,30,1066.17687988281
627,IFN3_34_438_A_1,912.4883403935332,0,254.64790894703253,413.8028520389279,159.15494309189535,84.88263631567752,0,0,0,0,0,26.700000000000003,15.670348837209303,16.243481399764526,18.909299305555553,0,559.902496704407,207.22784575417643,0,12.5,10.063953488372093,11.800626003618026,23.954037771312485,21,25,26,11.845435416666666,5.696694444444444,1.3671694444444444,519.9061474335248,364.28798085478263,28.29421210522584,18.909299305555553,0,912.4883403935332,0,64.22290654101583,49.263619420983524,1822.9764464000755,28.053127887583923,52.212754250396436,IFN3,7,Castilla y León,34,Palencia,438,A,1,34_438_A_1,34_438,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,358000,4723000,-4.73212905900705,42.6456054321443,30,1063.49255371094
628,IFN3_34_439_A_1,1669.3585142083243,0,254.64790894703253,286.4788975654116,746.2598442753315,198.05948473658088,155.61816657874212,14.14710605261292,14.14710605261292,0,9,37.6,19.13802966101695,19.985973762760793,52.37091041666667,63.61725123519331,1110.3645074847766,313.7187726358649,0,16,11.865466101694915,15.212206590789197,31.10306751368078,21,43,25,50.39451041666666,1.1664,0.8099999999999999,1414.710605261292,127.32395447351627,127.32395447351627,50.87821597222222,1.4926944444444445,1623.3804195373325,45.978094670991986,61.99941327222508,48.90902347203555,2390.9979466396085,16.089145418861033,29.945273811184723,IFN3,7,Castilla y León,34,Palencia,439,A,1,34_439_A_1,34_439,5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,365000,4723000,-4.64677765479138,42.6468645049724,30,994.072021484375
629,IFN3_34_440_A_1,1223.7246735510175,0,891.2676813146138,31.830988618379067,31.830988618379067,99.02974236829044,70.73553026306459,42.44131815783876,56.58842421045168,0,7.949999999999999,41.1,14.972976878612718,17.620539652066782,29.84090625,49.63912742212722,1326.7024315926037,243.8531059720103,5,14,7.865606936416185,13.278090832893716,37.60835729222932,26,25,43,14.76096388888889,7.639311111111111,7.440631250000001,155.61816657874212,145.00783703928244,923.098669932993,29.84090625,NA,1223.7246735510175,NA,52.532018183046524,35.30622390581587,2145.441150708254,21.528933011258804,40.06985934312207,IFN3,7,Castilla y León,34,Palencia,440,A,1,34_440_A_1,34_440,2.5,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,370000,4723000,-4.58580908016038,42.6477249253826,30,995.64404296875
630,IFN3_34_441_A_4,222.81692032865348,0,0,31.830988618379067,63.66197723675813,127.32395447351627,0,0,0,0,17.1,27.200000000000003,21.58095238095238,21.823667435091206,8.334768055555557,229.65827695904787,581.0689772079683,374.0635156101174,16,23,19.047619047619047,20.839123786839682,24.53107997618167,258,NA,NA,8.334768055555557,NA,NA,222.81692032865348,NA,NA,8.334768055555557,NA,222.81692032865348,NA,88.26125330979701,84.94988319745126,277.11680721849643,32.14744499544407,59.83313704095545,IFN3,7,Castilla y León,34,Palencia,441,A,4,34_441_A_4,34_441,1.2,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,146,I,II,g,-,1467668.66414,22277169.8112,14676686641.4,Mediterránea,352000,4722000,-4.80502267990114,42.6354747348762,30,979.704528808594
631,IFN3_34_442_A_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IFN3,7,Castilla y León,34,Palencia,442,A,4,34_442_A_4,34_442,4.8,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,353000,4722000,-4.79283241486004,42.6356662155137,30,1062.091796875
632,IFN3_34_443_A_1,1326.2911924324612,0,127.32395447351627,350.1408748021697,664.9139844728072,155.61816657874212,28.29421210522584,0,0,0,12.3,30.45,18.604666666666667,19.05239879910139,37.81186458333333,118.82288814039997,728.2231405975225,285.094742384477,10.5,14.5,12.691999999999998,14.442097064144159,26.630673217758634,21,NA,NA,37.81186458333333,NA,NA,1326.2911924324612,NA,NA,37.81186458333333,NA,1326.2911924324612,NA,68.21944315046403,54.231062602328294,2051.2254188595807,19.012984654483265,35.38715181099156,IFN3,7,Castilla y León,34,Palencia,443,A,1,34_443_A_1,34_443,1,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,354000,4722000,-4.78064203122906,42.6358563996952,30,1064.78552246094
633,IFN3_34_444_A_4,1241.4085561167835,0,254.64790894703253,636.6197723675814,350.1408748021697,0,0,0,0,0,9.95,20.5,15.230769230769234,15.496124412086779,23.4126625,77.75638167175586,330.0635781677776,188.59756028455703,7.5,11,8.487179487179489,10.295774715459476,19.814084601643266,25,21,NA,12.641124999999999,10.771537499999999,NA,732.1127382227186,509.29581789406507,NA,23.4126625,NA,1241.4085561167835,NA,55.72390572390573,51.96189943897587,2674.855844146121,27.56662521219038,51.307270743021625,IFN3,7,Castilla y León,34,Palencia,444,A,4,34_444_A_4,34_444,0.2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,358000,4722000,-4.73187932689376,42.6366041711659,30,1056.9384765625
634,IFN3_34_445_A_4,14.14710605261292,0,0,0,0,0,14.14710605261292,0,0,0,28.65,28.65,28.65,28.65,0.912025,644.6724839753019,644.6724839753019,644.672483975302,8.5,8.5,8.5,8.5,28.65,43,NA,NA,0.912025,NA,NA,14.14710605261292,NA,NA,0.912025,NA,14.14710605261292,NA,29.66841186736475,29.66841186736475,11.367796693868886,312.7859736892087,582.1602939483182,IFN3,7,Castilla y León,34,Palencia,445,A,4,34_445_A_4,34_445,2,334,VI(IV)2,10,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",1816783.79757,10750988090.6,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,362000,4722000,-4.68311478947558,42.637331196583,30,977.876037597656
635,IFN3_34_446_A_1,725.0391851964121,0,0,381.9718634205488,286.4788975654116,56.58842421045168,0,0,0,0,0,25.3,17.414146341463415,17.755943697403577,17.95307638888889,0,502.7255104090727,247.6152566019646,0,14.5,12.000000000000002,13.87136153388109,23.597026722695524,21,25,26,14.97030625,1.599159027777778,1.3836111111111111,650.7668784201943,45.978094670991986,28.29421210522584,17.95307638888889,0,725.0391851964121,0,68.90949326311663,58.78436167781965,1255.620678154564,26.77319304890549,49.83052708998001,IFN3,7,Castilla y León,34,Palencia,446,A,1,34_446_A_1,34_446,2,1111,VI(IV)1,9,Nemoral,"Quejigares, Melojares o Rebollares, Encinares alsinares, Robledales pubescentes y pedunculados, Hayedos",5735767.54682,101976306149,17386,Región Biogeográfica Mediterránea,89.5627819843,27,18a,II,z,G,1162167.51776,6176518.66068,11621675177.6,Mediterránea,365000,4722000,-4.64654021442957,42.6378628497568,30,1039.72802734375
